23.4,56.2,2018-08-18 07:34:50,0
23.5,56.4,2018-08-18 07:35:51,0
23.5,56.4,2018-08-18 07:36:51,0
23.5,56.5,2018-08-18 07:37:52,0
23.5,56.5,2018-08-18 07:38:53,0
23.5,56.5,2018-08-18 07:39:53,0
23.5,56.6,2018-08-18 07:40:54,0
23.5,56.6,2018-08-18 07:41:54,0
23.4,56.5,2018-08-18 07:42:55,0
23.4,56.7,2018-08-18 07:43:58,0
23.5,56.7,2018-08-18 07:44:59,0
23.4,56.6,2018-08-18 07:45:59,0
23.4,56.7,2018-08-18 07:47:00,0
23.5,56.8,2018-08-18 07:48:00,0
23.5,56.9,2018-08-18 07:49:01,0
23.4,56.9,2018-08-18 07:50:01,0
23.4,56.7,2018-08-18 07:51:02,0
23.4,56.8,2018-08-18 07:52:03,0
23.5,56.7,2018-08-18 07:53:03,0
23.4,56.8,2018-08-18 07:54:04,0
23.4,56.7,2018-08-18 07:55:04,0
23.4,56.9,2018-08-18 07:56:05,0
23.4,56.9,2018-08-18 07:57:06,0
23.4,56.9,2018-08-18 07:58:06,0
23.4,56.9,2018-08-18 07:59:07,0
23.4,56.7,2018-08-18 08:00:07,0
23.4,56.7,2018-08-18 08:01:08,0
23.4,56.7,2018-08-18 08:02:08,0
23.4,56.7,2018-08-18 08:03:09,0
23.4,56.8,2018-08-18 08:04:10,0
23.4,56.8,2018-08-18 08:05:10,0
23.5,57.0,2018-08-18 08:06:11,0
23.4,57.0,2018-08-18 08:07:11,0
23.4,57.1,2018-08-18 08:08:12,0
23.4,57.0,2018-08-18 08:09:12,0
23.4,56.9,2018-08-18 08:10:13,0
23.4,57.0,2018-08-18 08:11:14,0
23.4,57.0,2018-08-18 08:12:14,0
23.4,57.0,2018-08-18 08:13:15,0
23.4,57.0,2018-08-18 08:14:15,0
23.4,57.1,2018-08-18 08:15:16,0
23.4,57.0,2018-08-18 08:16:16,0
23.4,57.0,2018-08-18 08:17:17,0
23.4,57.0,2018-08-18 08:18:20,0
23.4,57.0,2018-08-18 08:19:21,0
23.4,57.0,2018-08-18 08:20:21,0
23.4,56.9,2018-08-18 08:21:22,0
23.4,56.9,2018-08-18 08:22:23,0
23.4,57.0,2018-08-18 08:23:23,0
23.4,57.0,2018-08-18 08:24:24,0
23.4,56.9,2018-08-18 08:25:24,0
23.4,56.9,2018-08-18 08:26:25,0
23.4,57.0,2018-08-18 08:27:25,0
23.4,56.9,2018-08-18 08:28:26,0
23.4,56.9,2018-08-18 08:29:27,0
23.4,56.9,2018-08-18 08:30:27,0
23.4,56.8,2018-08-18 08:31:28,0
23.4,56.8,2018-08-18 08:32:28,0
23.4,56.8,2018-08-18 08:33:29,0
23.4,56.7,2018-08-18 08:34:30,0
23.4,56.7,2018-08-18 08:35:30,0
23.4,56.9,2018-08-18 08:36:31,0
23.4,56.9,2018-08-18 08:37:31,0
23.4,56.8,2018-08-18 08:38:34,0
23.4,56.8,2018-08-18 08:39:35,0
23.5,56.8,2018-08-18 08:40:36,0
23.4,56.6,2018-08-18 08:41:36,0
23.4,56.7,2018-08-18 08:42:37,0
23.4,56.7,2018-08-18 08:43:40,0
23.4,56.7,2018-08-18 08:44:40,0
23.4,56.7,2018-08-18 08:45:41,0
23.4,56.8,2018-08-18 08:46:42,0
23.4,56.8,2018-08-18 08:47:42,0
23.4,56.8,2018-08-18 08:48:43,0
23.5,56.8,2018-08-18 08:49:43,0
23.4,56.8,2018-08-18 08:50:44,0
23.5,56.9,2018-08-18 08:51:44,0
23.5,57.0,2018-08-18 08:52:45,0
23.5,56.9,2018-08-18 08:53:46,0
23.4,56.9,2018-08-18 08:54:46,0
23.5,56.8,2018-08-18 08:55:47,0
23.4,56.7,2018-08-18 08:56:47,0
23.5,57.0,2018-08-18 08:57:48,0
23.5,56.9,2018-08-18 08:58:49,0
23.5,56.8,2018-08-18 08:59:49,0
23.5,56.9,2018-08-18 09:00:50,0
23.5,56.9,2018-08-18 09:01:50,0
23.5,56.7,2018-08-18 09:02:51,0
23.5,56.5,2018-08-18 09:03:52,0
23.5,56.5,2018-08-18 09:04:52,0
23.5,56.9,2018-08-18 09:05:55,0
23.5,56.9,2018-08-18 09:06:56,0
23.5,56.9,2018-08-18 09:07:56,0
23.5,56.9,2018-08-18 09:08:57,0
23.5,56.9,2018-08-18 09:09:58,0
23.5,56.9,2018-08-18 09:10:58,0
23.5,56.9,2018-08-18 09:11:59,0
23.5,56.7,2018-08-18 09:12:59,0
23.5,56.8,2018-08-18 09:14:00,0
23.5,57.0,2018-08-18 09:15:01,1
23.5,56.8,2018-08-18 09:16:01,1
23.5,56.9,2018-08-18 09:17:02,1
23.5,56.9,2018-08-18 09:18:02,1
23.5,56.8,2018-08-18 09:19:03,1
23.5,56.9,2018-08-18 09:20:03,0
23.5,56.9,2018-08-18 09:21:04,0
23.5,56.9,2018-08-18 09:22:05,0
23.5,56.7,2018-08-18 09:23:05,0
23.5,56.7,2018-08-18 09:24:06,0
23.5,56.9,2018-08-18 09:25:06,0
23.5,56.4,2018-08-18 09:26:07,0
23.5,56.6,2018-08-18 09:27:10,0
23.5,56.6,2018-08-18 09:28:11,0
23.5,56.5,2018-08-18 09:29:11,0
